experiment,image_encoder,audio_encoder,K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift
c-transitive,dinov2-base,clap-larger,300,0.7,heldout_like_c,0.0,0.034482758620689655,0.10344827586206896,0.13793103448275862,4,15,0.020689655172413796,0.14891311526298523,0.5890981586189888,-0.060729161370798625,-0.04017893452623018,0.5890981586189888,0.533873242033542,0.6570664245476698,0.2722728678087917,0.2476102193242831,0.15548378124574422,0.5033821795531639,0.11678908656304746
procrustes,dinov2-base,clap-larger,300,nan,aggregate,0.735,0.76,0.775,0.7975,5,15,0.066,0.25875118374824524,0.28005194939370787,0.19387299730696667,0.08248887497341942,0.28005194939370787,0.28049105634540045,0.2796142151313183,0.3781060899741334,0.24029188404703994,0.21744189226661895,0.38759736589986515,0.16066419770751447
procrustes,dinov2-base,clap-larger,300,nan,heldout,0.05,0.06,0.1,0.19,5,15,0.052000000000000005,0.24368534982204437,0.4463242981996765,0.18005473001624858,0.10574394984595697,0.4463242981996765,0.43357519285241636,0.45984588268728244,0.21459621666639375,0.16917999215059745,0.16067915390890802,0.5253825859201833,0.05391706275748573
d,dinov2-base,clap-larger,0,0.7,aggregate,0.065,0.1525,0.2325,0.345,5,15,0.045,0.35414355993270874,0.23988619164865235,0.14848920015580205,0.06654429497550308,0.23988619164865235,0.24029502034330008,0.2394787517220051,0.5270117109777935,0.4925661202213005,0.21744189226661895,0.38759736589986515,0.3095698187111746
d,dinov2-base,clap-larger,0,0.7,heldout_like_c,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.2413793103448276,4,15,0.020689655172413796,0.08641944825649261,0.6670291247716922,-0.026884151097531322,-0.02031413612565445,0.6670291247716922,0.6398400579454442,0.6966314590719116,0.4026854830602306,0.37603493353611955,0.15548378124574422,0.5033821795531639,0.2472017018144864
unsup,dinov2-base,clap-larger,0,1.0,aggregate,0.01,0.03,0.0575,0.0975,2,15,0.094,0.6560856699943542,0.430339449442607,0.36219321333130977,0.2224698165658593,0.43033944944260705,0.42825401428950616,0.4324452945460924,0.26785531038743293,0.2370121277549198,0.21744189226661895,0.38759736589986515,0.050413418120813985
unsup,dinov2-base,clap-larger,0,1.0,heldout_like_c,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.2413793103448276,0,15,0.020689655172413796,0.030178232118487358,0.5925734616419274,-0.007434966738821691,0.011483392688422123,0.5925734616419274,0.5276699796434091,0.6756825051794507,0.16422106808172424,0.1532352730559644,0.15548378124574422,0.5033821795531639,0.008737286835980018
text,dinov2-base,clap-larger,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,4,15,0.023,0.2680774927139282,0.2507827671103102,0.16029271149787452,0.054441071703524434,0.2507827671103102,0.24276225355327355,0.25935136076353804,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-base,clap-larger,0,nan,heldout_like_c,0.034482758620689655,0.13793103448275862,0.1724137931034483,0.2413793103448276,6,15,0.034482758620689655,0.12813659012317657,0.6530641788529882,0.06514478762787519,0.044132582402363583,0.6530641788529882,0.6020939083142506,0.7134623465121548,0.5033821795531639,0.38492913939662604,0.15548378124574422,0.5033821795531639,0.34789839830741964
c-direct,dinov2-base,clap-unfused,300,0.5,aggregate,0.695,0.7625,0.785,0.8225,8,15,0.076,0.32116982340812683,0.23177815959942,0.13940183954783836,0.06432167360332154,0.23177815959942002,0.23298373630094718,0.2305849952079563,0.3646362337518503,0.3602423485738362,0.21744189226661895,0.38759736589986515,0.14719434148523133
c-direct,dinov2-base,clap-unfused,300,0.5,heldout,0.06,0.12,0.18,0.3,2,15,0.042,0.22470422089099884,0.38059531942801306,0.07050618338015138,0.04380732028385173,0.3805953194280131,0.37231301046684767,0.3892545012267962,0.19901022663918577,0.19589541022522247,0.16067915390890802,0.5253825859201833,0.03833107273027775
c-transitive,dinov2-base,clap-unfused,300,0.7,aggregate,0.045,0.1375,0.1775,0.2625,3,15,0.05050000000000001,0.4068709909915924,0.28121799638403405,0.19741787720556303,0.08579993159637676,0.28121799638403405,0.26654257478017646,0.29760358937415576,0.5034621706059105,0.4104627062854969,0.21744189226661895,0.38759736589986515,0.28602027833929156
c-transitive,dinov2-base,clap-unfused,300,0.7,heldout_like_c,0.0,0.03225806451612903,0.0967741935483871,0.0967741935483871,3,15,0.03225806451612903,0.19247454404830933,0.6430130581036403,0.05124218269301918,0.033748925193465173,0.6430130581036403,0.5960967728974371,0.6979454249692757,0.32106185119770503,0.2543014138624141,0.15692911644119215,0.5050524861527003,0.16413273475651288
procrustes,dinov2-base,clap-unfused,300,nan,aggregate,0.665,0.74,0.7575,0.79,3,15,0.08149999999999999,0.32815685868263245,0.2760363458180372,0.18919252864965008,0.09009313602511522,0.2760363458180372,0.2759187412036916,0.2761540507281647,0.37725108711415134,0.25487374270292973,0.21744189226661895,0.38759736589986515,0.1598091948475324
procrustes,dinov2-base,clap-unfused,300,nan,heldout,0.0,0.09,0.12,0.19,2,15,0.044000000000000004,0.2853432893753052,0.439422497262418,0.16031709004157166,0.08826047876250649,0.43942249726241805,0.4297833902409583,0.4495038922686585,0.21720826734732154,0.17776388784105765,0.16067915390890802,0.5253825859201833,0.05652911343841352
d,dinov2-base,clap-unfused,0,0.7,aggregate,0.0525,0.1675,0.24,0.345,6,15,0.043500000000000004,0.3935774564743042,0.25742315634025864,0.16809948878071396,0.07352948717902502,0.25742315634025864,0.2587976081919037,0.25606322655445085,0.5264048721088597,0.49191516350854775,0.21744189226661895,0.38759736589986515,0.30896297984224075
d,dinov2-base,clap-unfused,0,0.7,heldout_like_c,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.1935483870967742,2,15,0.012903225806451613,0.08671301603317261,0.6108959696151878,-0.08955958851848626,-0.06374866554826902,0.6108959696151878,0.5757212803826144,0.6506484650271537,0.4182894884950078,0.3763095144928226,0.15692911644119215,0.5050524861527003,0.2613603720538157
unsup,dinov2-base,clap-unfused,0,1.0,aggregate,0.0125,0.0475,0.075,0.125,1,15,0.11,0.6655682325363159,0.41835262515619576,0.3488866754982852,0.1851046176580232,0.41835262515619576,0.41500092759265444,0.4217589025694633,0.27982899372091735,0.26003663450338976,0.21744189226661895,0.38759736589986515,0.062387101454298405
unsup,dinov2-base,clap-unfused,0,1.0,heldout_like_c,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.16129032258064516,1,15,0.0774193548387097,0.1798388957977295,0.6723421839468539,0.1233204101085831,0.10676025120059106,0.6723421839468537,0.6251629386551981,0.7272236575603392,0.19538888787410996,0.16129848724670479,0.15692911644119215,0.5050524861527003,0.038459771432917816
text,dinov2-base,clap-unfused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.025,0.3116725981235504,0.2614211549134422,0.17095187941138723,0.058561832915869035,0.26142115491344226,0.2535597067283413,0.26978567843927576,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-base,clap-unfused,0,nan,heldout_like_c,0.0967741935483871,0.16129032258064516,0.1935483870967742,0.22580645161290322,1,15,0.012903225806451613,0.18137522041797638,0.6272973858301903,0.03376607792053013,0.018861892583120203,0.6272973858301903,0.5748700242778517,0.6902469670841147,0.5050524861527003,0.31815193835440575,0.15692911644119215,0.5050524861527003,0.34812336971150815
c-direct,dinov2-base,mert-330m,300,0.5,aggregate,0.3675,0.4725,0.5225,0.565,9,15,0.0425,0.4926992952823639,0.27156068687250234,0.1842905105791319,0.07115403835931138,0.27156068687250234,0.27105601151327313,0.2720672450331388,0.32449175343920195,0.2598721904934682,0.21744189226661895,0.38759736589986515,0.107049861172583
c-direct,dinov2-base,mert-330m,300,0.5,heldout,0.0,0.02,0.06,0.08,3,15,0.028000000000000004,0.2969326972961426,0.36939487490108136,0.03282695661833959,0.015619261319304991,0.36939487490108136,0.3702557083102375,0.3685380350307466,0.18600682348955697,0.17123012263400422,0.16067915390890802,0.5253825859201833,0.025327669580648943
c-transitive,dinov2-base,mert-330m,300,0.7,aggregate,0.0125,0.0525,0.115,0.1725,6,15,0.015500000000000003,0.3090481162071228,0.2829565923745926,0.20151606660009094,0.08723297582870905,0.2829565923745926,0.2577562438127983,0.3136184887242896,0.2584323564853483,0.31740105615435926,0.21744189226661895,0.38759736589986515,0.040990464218729344
c-transitive,dinov2-base,mert-330m,300,0.7,heldout_like_c,0.0,0.0,0.04,0.08,0,15,0.0,0.061878569424152374,0.598025033448004,0.016379768432460296,0.009146341463414634,0.5980250334480041,0.5055231372371487,0.7319611221538606,0.14675011463827997,0.1992183710835946,0.15147936099048062,0.5130383687426999,-0.00472924635220065
procrustes,dinov2-base,mert-330m,300,nan,aggregate,0.6675,0.7075,0.73,0.75,7,15,0.030500000000000003,0.29143673181533813,0.24225346434471207,0.15099945360132266,0.0584374389658656,0.24225346434471207,0.24228043681151873,0.24222649788278955,0.3734651530155916,0.2226911746602043,0.21744189226661895,0.38759736589986515,0.15602326074897263
procrustes,dinov2-base,mert-330m,300,nan,heldout,0.0,0.01,0.08,0.12,1,15,0.036000000000000004,0.2643626630306244,0.3944944092177829,0.09736742192766915,0.05155806032533544,0.39449440921778295,0.38299096148590217,0.4067102863305755,0.19957146503254702,0.15806101601470324,0.16067915390890802,0.5253825859201833,0.038892311123639
d,dinov2-base,mert-330m,0,0.7,aggregate,0.05,0.1475,0.2275,0.345,7,15,0.022500000000000006,0.37467923760414124,0.1876415987341586,0.09030490768375195,0.03585550076072518,0.18764159873415853,0.18767238070297046,0.1876108268613897,0.5324850243024405,0.49061045288050065,0.21744189226661895,0.38759736589986515,0.31504313203582157
d,dinov2-base,mert-330m,0,0.7,heldout_like_c,0.0,0.08,0.12,0.24,1,15,0.0,0.1311085820198059,0.7424882102196256,0.007714801897458426,0.0048250904704463205,0.7424882102196256,0.7122290854036961,0.7754325402133224,0.4222988399290248,0.38592723034731513,0.15147936099048062,0.5130383687426999,0.2708194789385442
unsup,dinov2-base,mert-330m,0,1.0,aggregate,0.0025,0.0075,0.04,0.0825,7,15,0.1285,0.6651207804679871,0.3985021054233459,0.32790819968468843,0.14782983737023456,0.3985021054233459,0.3853945169225635,0.41253268564470363,0.2486801172329448,0.2394178921442303,0.21744189226661895,0.38759736589986515,0.03123822496632586
unsup,dinov2-base,mert-330m,0,1.0,heldout_like_c,0.0,0.0,0.0,0.04,2,15,0.11200000000000002,0.4039221405982971,0.6537788120160385,0.09351925155100543,0.06015037593984962,0.6537788120160384,0.5652724323535472,0.7751456656856297,0.16098707196148013,0.15364151960137842,0.15147936099048062,0.5130383687426999,0.009507710970999506
text,dinov2-base,mert-330m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,5,15,0.015,0.26153701543807983,0.19224835028686307,0.10013338459323583,0.031135549206415123,0.1922483502868631,0.1807605387225758,0.20529541852234662,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-base,mert-330m,0,nan,heldout_like_c,0.0,0.04,0.16,0.28,1,15,0.008,0.17153744399547577,0.7218651310176756,0.12438364016041374,0.07932011331444759,0.7218651310176757,0.6573895058357476,0.8003633870680742,0.5130383687426999,0.6218063413687772,0.15147936099048062,0.5130383687426999,0.3615590077522193
c-direct,dinov2-base,mert-95m,300,0.5,aggregate,0.5325,0.63,0.6625,0.715,5,15,0.04650000000000001,0.4653988480567932,0.19574108239246918,0.09994063932978743,0.031873872262075026,0.19574108239246918,0.1948864030403488,0.19660329120194897,0.3403508775058164,0.26576142176838324,0.21744189226661895,0.38759736589986515,0.12290898523919744
c-direct,dinov2-base,mert-95m,300,0.5,heldout,0.0,0.03,0.06,0.14,2,15,0.034,0.33522844314575195,0.35523371313888713,0.016502317758331296,0.008174554394591272,0.35523371313888713,0.35559381185616706,0.3548743430051813,0.18343136494619297,0.17038224701374804,0.16067915390890802,0.5253825859201833,0.022752211037284947
c-transitive,dinov2-base,mert-95m,300,0.7,aggregate,0.015,0.045,0.0975,0.1725,6,15,0.0045000000000000005,0.2526491582393646,0.2654232472075557,0.17949633221319816,0.07130633032713136,0.26542324720755567,0.2519021606337126,0.2804781785537522,0.34076611740629487,0.3318813988844883,0.21744189226661895,0.38759736589986515,0.12332422513967592
c-transitive,dinov2-base,mert-95m,300,0.7,heldout_like_c,0.0,0.0,0.045454545454545456,0.045454545454545456,1,15,0.009090909090909092,0.1706857532262802,0.6767863995999367,0.05483564032404959,0.03324808184143223,0.6767863995999367,0.5916629875611169,0.7905196009909874,0.28800442504938745,0.2434708612138495,0.1783646001134975,0.5367982482700835,0.10963982493588995
procrustes,dinov2-base,mert-95m,300,nan,aggregate,0.7275,0.7525,0.7625,0.77,4,15,0.029500000000000002,0.2467428296804428,0.18781891016751948,0.09057074636476245,0.030112300303803716,0.18781891016751948,0.1873897339681353,0.18825005675266115,0.3693601360857612,0.22100098696381396,0.21744189226661895,0.38759736589986515,0.15191824381914223
procrustes,dinov2-base,mert-95m,300,nan,heldout,0.0,0.02,0.06,0.09,2,15,0.024000000000000004,0.1873573660850525,0.4171191889897411,0.11895615640797219,0.07861376598602379,0.4171191889897411,0.4154421249287253,0.41880984793408926,0.19219817947872067,0.15729437002424357,0.16067915390890802,0.5253825859201833,0.03151902556981265
d,dinov2-base,mert-95m,0,0.7,aggregate,0.04,0.14,0.235,0.3325,5,15,0.022000000000000002,0.39259788393974304,0.18844172804743062,0.09416464262221744,0.03576902669216074,0.1884417280474306,0.18649933501314628,0.19042500700731801,0.5321168337138719,0.490654074442637,0.21744189226661895,0.38759736589986515,0.31467494144725294
d,dinov2-base,mert-95m,0,0.7,heldout_like_c,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.4090909090909091,4,15,0.03636363636363637,0.2518201470375061,0.7925848268179427,0.05001831500159054,0.0392156862745098,0.7925848268179428,0.7754876834154454,0.8104528456391145,0.4497814192705831,0.4129140454893106,0.1783646001134975,0.5367982482700835,0.2714168191570856
unsup,dinov2-base,mert-95m,0,1.0,aggregate,0.0,0.015,0.0225,0.0425,1,15,0.11,0.6562589406967163,0.34542915004686936,0.26646044024526727,0.10311663253084145,0.3454291500468694,0.3239961716132632,0.36989866811841277,0.22435650573769228,0.22490730934468683,0.21744189226661895,0.38759736589986515,0.006914613471073333
unsup,dinov2-base,mert-95m,0,1.0,heldout_like_c,0.0,0.09090909090909091,0.13636363636363635,0.13636363636363635,1,15,0.045454545454545456,0.38963669538497925,0.6563440963514527,-0.03760006341228781,-0.026221692491060787,0.6563440963514529,0.5770710643849203,0.7608651734604586,0.20707413199495683,0.17677368427390602,0.1783646001134975,0.5367982482700835,0.028709531881459333
text,dinov2-base,mert-95m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,6,15,0.018000000000000002,0.26707786321640015,0.1980060601120586,0.10826735376086072,0.03672296764250396,0.1980060601120586,0.19055466226071782,0.20606392808962093,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-base,mert-95m,0,nan,heldout_like_c,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.2727272727272727,2,15,0.018181818181818184,0.20287451148033142,0.7815617492594169,0.22993915895067688,0.20949263502454993,0.7815617492594169,0.7202930793319485,0.8542225614538861,0.5367982482700835,0.37829038714615193,0.1783646001134975,0.5367982482700835,0.35843364815658596
c-direct,dinov2-large,clap-fused,300,0.5,aggregate,0.75,0.78,0.805,0.825,14,15,0.0645,0.3122045695781708,0.2613621203019072,0.1723461728392986,0.07864318020060043,0.26136212030190714,0.2675638073814462,0.25544141036090967,0.36613709903446634,0.3617029701274754,0.21744189226661895,0.38759736589986515,0.1486952067678474
c-direct,dinov2-large,clap-fused,300,0.5,heldout,0.03,0.12,0.22,0.3,2,15,0.030000000000000006,0.399175226688385,0.37067290922604473,0.0693839504243089,0.028868776199927962,0.3706729092260448,0.3736560244890361,0.36773704862000783,0.24467156894840641,0.2413884199064688,0.18908910790211433,0.5670053080995435,0.05558246104629208
c-transitive,dinov2-large,clap-fused,300,0.7,aggregate,0.0425,0.1325,0.185,0.2625,7,15,0.03,0.3630819022655487,0.284977762038216,0.19971945730520343,0.08623929367248444,0.284977762038216,0.27411387742912224,0.2967383151526753,0.5201286786283293,0.412907576891701,0.21744189226661895,0.38759736589986515,0.3026867863617104
c-transitive,dinov2-large,clap-fused,300,0.7,heldout_like_c,0.03333333333333333,0.13333333333333333,0.2,0.23333333333333334,5,15,0.02666666666666667,0.4611915946006775,0.7789668984523382,0.3577230200736047,0.3521594684385382,0.7789668984523382,0.7589116304142323,0.8001109133607743,0.31919912505755427,0.2831582947901182,0.16725885402839208,0.5588590867256505,0.1519402710291622
procrustes,dinov2-large,clap-fused,300,nan,aggregate,0.7,0.75,0.7725,0.79,5,15,0.06849999999999999,0.34325921535491943,0.29196442312083193,0.20723838411991738,0.10463485303341553,0.29196442312083193,0.29674924773136957,0.2873314523049637,0.3706640797959295,0.24387947306873695,0.21744189226661895,0.38759736589986515,0.15322218752931058
procrustes,dinov2-large,clap-fused,300,nan,heldout,0.01,0.05,0.12,0.16,2,15,0.062,0.5056517124176025,0.4207044855297347,0.12850850886155651,0.0811895859537881,0.4207044855297348,0.42914658145829143,0.41258812464575256,0.2728693971643168,0.20122196075816093,0.18908910790211433,0.5670053080995435,0.08378028926220246
d,dinov2-large,clap-fused,0,0.7,aggregate,0.05,0.16,0.2375,0.355,6,15,0.036000000000000004,0.3813641667366028,0.2694662520570099,0.1814048641977828,0.07897465071205154,0.2694662520570099,0.275214362493289,0.2639533386792074,0.5290393542739575,0.49329929888380614,0.21744189226661895,0.38759736589986515,0.3115974620073386
d,dinov2-large,clap-fused,0,0.7,heldout_like_c,0.2,0.26666666666666666,0.3,0.36666666666666664,5,15,0.020000000000000004,0.2702312171459198,0.6987316432084154,0.071547238880694,0.04580152671755725,0.6987316432084154,0.6959905394773056,0.7014944235519458,0.4811534936140895,0.43992253016385147,0.16725885402839208,0.5588590867256505,0.3138946395856974
unsup,dinov2-large,clap-fused,0,1.0,aggregate,0.0125,0.04,0.075,0.125,5,15,0.0875,0.6213627457618713,0.35789417054560063,0.2803739637412574,0.11862831825814271,0.3578941705456006,0.36314693391928654,0.3527911984082414,0.3002300662779079,0.24394219321749572,0.21744189226661895,0.38759736589986515,0.08278817401128893
unsup,dinov2-large,clap-fused,0,1.0,heldout_like_c,0.0,0.0,0.06666666666666667,0.16666666666666666,2,15,0.02666666666666667,0.3850244879722595,0.7111513428823104,0.19421588923359578,0.1812227074235808,0.7111513428823103,0.6847985260273596,0.7396135848470806,0.1856940052121315,0.17459682554830563,0.16725885402839208,0.5588590867256505,0.018435151183739423
text,dinov2-large,clap-fused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,5,15,0.039,0.2793926000595093,0.2792090771797884,0.19402321403967412,0.07604141063525667,0.2792090771797884,0.27749719614523816,0.2809422105183293,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-large,clap-fused,0,nan,heldout_like_c,0.13333333333333333,0.2,0.23333333333333334,0.3,5,15,0.04,0.27495822310447693,0.6760731284274397,0.0688347067324862,0.0625,0.6760731284274398,0.6583570887727507,0.6947689930917145,0.5588590867256505,0.32555640001118474,0.16725885402839208,0.5588590867256505,0.39160023269725847
c-direct,dinov2-large,clap-larger,300,0.5,aggregate,0.7725,0.8,0.82,0.84,13,15,0.07050000000000001,0.30024659633636475,0.25343435119611585,0.1636913212144889,0.07323927615906574,0.25343435119611585,0.257455906223211,0.24953650017592524,0.3659413970973958,0.36180522795245407,0.21744189226661895,0.38759736589986515,0.14849950483077687
c-direct,dinov2-large,clap-larger,300,0.5,heldout,0.11,0.2,0.28,0.36,4,15,0.038000000000000006,0.33123260736465454,0.3921728779441588,0.08174157673706953,0.03954934866799671,0.39217287794415884,0.400882319221901,0.38383382677034794,0.2406098973565208,0.23713888791185903,0.18908910790211433,0.5670053080995435,0.05152078945440647
c-transitive,dinov2-large,clap-larger,300,0.7,aggregate,0.05,0.14,0.2025,0.295,3,15,0.021500000000000005,0.31354010105133057,0.3233206734720039,0.24217369015212953,0.12211530047992135,0.32332067347200394,0.3126335118012757,0.3347643630790818,0.47960731921739536,0.42088631940112253,0.21744189226661895,0.38759736589986515,0.2621654269507764
c-transitive,dinov2-large,clap-larger,300,0.7,heldout_like_c,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.1935483870967742,3,15,0.0,0.10374711453914642,0.6394489789043453,0.0564752809499843,0.028319246483485636,0.6394489789043453,0.6231152158643636,0.6566621090172802,0.3078027516074158,0.27502919834359896,0.16696818418327247,0.5462521924334325,0.14083456742414335
procrustes,dinov2-large,clap-larger,300,nan,aggregate,0.7125,0.7575,0.775,0.795,4,15,0.068,0.3354109525680542,0.29278531966279664,0.2084370567734154,0.1038210872066188,0.29278531966279664,0.29712658233012884,0.28856908898053024,0.37286082532228076,0.24061485435439237,0.21744189226661895,0.38759736589986515,0.15541893305566182
procrustes,dinov2-large,clap-larger,300,nan,heldout,0.0,0.05,0.11,0.18,2,15,0.028000000000000004,0.4385952353477478,0.40523889442978345,0.1102825053674384,0.05185888437269191,0.40523889442978345,0.4120940196987116,0.3986081054222711,0.2642435004986973,0.1995039077527523,0.18908910790211433,0.5670053080995435,0.07515439259658299
d,dinov2-large,clap-larger,0,0.7,aggregate,0.0625,0.165,0.2375,0.3625,7,15,0.038500000000000006,0.33034592866897583,0.25820252411634115,0.16888663506053198,0.0799222193910642,0.2582025241163412,0.26303532388437134,0.25354410831964297,0.5289400893490286,0.4931057332105277,0.21744189226661895,0.38759736589986515,0.31149819708240967
d,dinov2-large,clap-larger,0,0.7,heldout_like_c,0.0967741935483871,0.1935483870967742,0.1935483870967742,0.3225806451612903,5,15,0.025806451612903226,0.2190677523612976,0.6301539086537812,0.005940669003324694,-0.002958032908116103,0.6301539086537812,0.6182696638841888,0.6425039801708234,0.43737709289124155,0.42096823554821594,0.16696818418327247,0.5462521924334325,0.2704089087079691
unsup,dinov2-large,clap-larger,0,1.0,aggregate,0.005,0.0275,0.04,0.0825,1,15,0.10350000000000001,0.6511945724487305,0.42568699098696483,0.3572248959411099,0.17868953111718072,0.4256869909869648,0.4302992874645323,0.421172522571847,0.2551713470911722,0.23467359344080144,0.21744189226661895,0.38759736589986515,0.03772945482455323
unsup,dinov2-large,clap-larger,0,1.0,heldout_like_c,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0967741935483871,0,15,0.0064516129032258064,0.3839133083820343,0.6064617923136704,0.062097140206058915,0.034487997569127925,0.6064617923136703,0.5660629365485711,0.6530701937060712,0.14815429260212853,0.15619511887526966,0.16696818418327247,0.5462521924334325,-0.018813891581143938
text,dinov2-large,clap-larger,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.0245,0.25355586409568787,0.28335938088312784,0.19699196039774386,0.07055546802380322,0.2833593808831279,0.2782421973966205,0.28866831221769723,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-large,clap-larger,0,nan,heldout_like_c,0.06451612903225806,0.16129032258064516,0.1935483870967742,0.2903225806451613,5,15,0.025806451612903226,0.084551602602005,0.6424406585995361,-0.00822765936796987,-0.0075302809647284485,0.642440658599536,0.6446489713430091,0.6402474238192953,0.5462521924334325,0.4809899289829994,0.16696818418327247,0.5462521924334325,0.37928400825016
c-direct,dinov2-large,clap-unfused,300,0.5,aggregate,0.7425,0.77,0.8025,0.835,13,15,0.077,0.3316037654876709,0.27462649703799996,0.18720085317440777,0.0799253347855613,0.2746264970379999,0.27929757018735535,0.2701090952525687,0.3625545370188995,0.3564658023639099,0.21744189226661895,0.38759736589986515,0.14511264475228056
c-direct,dinov2-large,clap-unfused,300,0.5,heldout,0.07,0.14,0.25,0.35,2,15,0.036000000000000004,0.4314521849155426,0.40295201712808815,0.11156496789859582,0.06457448750465634,0.4029520171280881,0.4054009286882164,0.400532514273015,0.23645891399687893,0.2375438338189567,0.18908910790211433,0.5670053080995435,0.0473698060947646
c-transitive,dinov2-large,clap-unfused,300,0.7,aggregate,0.05,0.14,0.175,0.26,4,15,0.051000000000000004,0.38505908846855164,0.2966589136833771,0.2146703048171239,0.08257337189466575,0.2966589136833771,0.2855904751117574,0.3086198877611277,0.5119934066567002,0.41487196112052493,0.21744189226661895,0.38759736589986515,0.2945515143900813
c-transitive,dinov2-large,clap-unfused,300,0.7,heldout_like_c,0.0,0.07692307692307693,0.07692307692307693,0.11538461538461539,4,15,0.038461538461538464,0.2680547535419464,0.6618148780075382,0.005329936037704437,-0.0012836970474967907,0.6618148780075381,0.6222973563329972,0.7066916603373935,0.3544027799870111,0.2963669127885041,0.19141408909275995,0.5619198263813345,0.16298869089425114
procrustes,dinov2-large,clap-unfused,300,nan,aggregate,0.6825,0.75,0.7625,0.7925,4,15,0.08149999999999999,0.37312841415405273,0.30423281567574184,0.2202440092086543,0.09649339340382354,0.30423281567574184,0.30750362125378267,0.3010308585498623,0.37484173374882246,0.25375619663260296,0.21744189226661895,0.38759736589986515,0.1573998414822035
procrustes,dinov2-large,clap-unfused,300,nan,heldout,0.0,0.07,0.1,0.19,2,15,0.06000000000000001,0.48230084776878357,0.4612016186064588,0.20129121280655562,0.15392625550243763,0.4612016186064588,0.4609071725523635,0.46149644110902716,0.2689421538247519,0.20664986446446038,0.18908910790211433,0.5670053080995435,0.07985304592263756
d,dinov2-large,clap-unfused,0,0.7,aggregate,0.0525,0.165,0.245,0.345,7,15,0.036000000000000004,0.3732109069824219,0.2743649387793158,0.18693496117768924,0.07536568442390185,0.27436493877931584,0.2798248888268477,0.26911398024103594,0.5311052449923133,0.49268314097772403,0.21744189226661895,0.38759736589986515,0.31366335272569434
d,dinov2-large,clap-unfused,0,0.7,heldout_like_c,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.23076923076923078,5,15,0.02307692307692308,0.3558523654937744,0.716170889481159,0.09733738676010574,0.059964726631393295,0.716170889481159,0.6900434636809146,0.7443547270563815,0.48907139894608626,0.44958738100285167,0.19141408909275995,0.5619198263813345,0.2976573098533263
unsup,dinov2-large,clap-unfused,0,1.0,aggregate,0.015,0.0575,0.0875,0.1475,3,15,0.10800000000000001,0.6361814141273499,0.3884778776816107,0.3152130632056117,0.16714100592408468,0.3884778776816107,0.3877238316296822,0.38923486238906024,0.27157877618612225,0.2547620998122137,0.21744189226661895,0.38759736589986515,0.054136883919503304
unsup,dinov2-large,clap-unfused,0,1.0,heldout_like_c,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.11538461538461539,1,15,0.06153846153846154,0.39814046025276184,0.6644966976694224,0.10080177479508345,0.12497195422930223,0.6644966976694224,0.6048888597926242,0.7371366939876166,0.22092979333483537,0.20072948367080198,0.19141408909275995,0.5619198263813345,0.02951570424207542
text,dinov2-large,clap-unfused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,5,15,0.025500000000000002,0.2981696128845215,0.2704614543284412,0.18136214400253145,0.060882576812986984,0.27046145432844115,0.2661091294852001,0.2749585145230097,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-large,clap-unfused,0,nan,heldout_like_c,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.19230769230769232,3,15,0.007692307692307693,0.20863750576972961,0.7439235380765999,0.12137161344949399,0.07861466554287028,0.7439235380766,0.73262076562506,0.7555805306260728,0.5619198263813345,0.37246397916229296,0.19141408909275995,0.5619198263813345,0.3705057372885746
