K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
100,0.3,heldout,0.023333333333333334,0.16333333333333333,0.29,0.43,6,20,0.09333333333333334,0.537131667137146,0.37566800101319914,0.19994601920686947,0.07939281623485442,0.37566800101319914,0.37228665337609756,0.3791113348113294
100,0.5,aggregate,0.1875,0.335,0.425,0.5575,9,20,0.08850000000000001,0.5669956803321838,0.36294616583138734,0.23503560593241718,0.09381577485028413,0.36294616583138734,0.3600043141851407,0.36593649354004054
100,0.5,heldout,0.02,0.16,0.2733333333333333,0.43666666666666665,6,20,0.09733333333333334,0.5738633275032043,0.39902189498228535,0.23012187816692253,0.09338247927098743,0.3990218949822854,0.39503140714261,0.40309382694922485
100,0.7,aggregate,0.1575,0.2925,0.395,0.515,8,20,0.0955,0.6161220073699951,0.39448989366672504,0.2725765421733516,0.12146807487982575,0.394489893666725,0.3930416412933138,0.3959488583503868
100,0.7,heldout,0.02,0.13666666666666666,0.24333333333333335,0.38666666666666666,7,20,0.10200000000000001,0.6180962324142456,0.42351888909182783,0.2602916699523996,0.11767133322641944,0.4235188890918279,0.42114188433463723,0.4259228786889192
100,0.9,aggregate,0.0675,0.1425,0.22,0.3325,4,20,0.127,0.7048514485359192,0.4283671360553551,0.3129112889426986,0.16103826864394252,0.4283671360553551,0.42668347588243366,0.43006413605325106
100,0.9,heldout,0.013333333333333334,0.07333333333333333,0.14333333333333334,0.2633333333333333,7,20,0.106,0.6849092245101929,0.4447045740073163,0.28706273531154514,0.13856447391496418,0.4447045740073163,0.4421054228116491,0.4473344669119156
160,0.0,aggregate,0.2925,0.455,0.5475,0.655,9,20,0.07999999999999999,0.4768325388431549,0.3508265252909015,0.21996301920522177,0.08807168666688756,0.35082652529090147,0.3495466124267389,0.35211584575528493
160,0.0,heldout,0.041666666666666664,0.18333333333333332,0.30833333333333335,0.475,11,20,0.075,0.49378710985183716,0.4343402591251665,0.23072030705140079,0.10120623584106103,0.4343402591251665,0.4322321288102826,0.4364690542410849
160,0.3,aggregate,0.3,0.4325,0.53,0.6675,9,20,0.08100000000000002,0.5193449258804321,0.36070427516404724,0.23221529609019362,0.09109926507482899,0.36070427516404724,0.35918361724324865,0.3622378636970427
