K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
20,0.7,heldout,0.034210526315789476,0.14736842105263157,0.24210526315789474,0.38421052631578945,6,10,0.10157894736842103,0.6903106570243835,0.33908295286680334,0.3019590151441419,0.204828537802563,0.33908295286680334,0.3325557558767592,0.34587150303825187
20,0.9,aggregate,0.0625,0.19,0.28,0.4025,7,10,0.129,0.7290483117103577,0.39931510760655015,0.3676115189018667,0.2368278488411437,0.39931510760655015,0.3988545468696761,0.3997767331998214
20,0.9,heldout,0.02631578947368421,0.14736842105263157,0.24210526315789474,0.37105263157894736,6,10,0.11421052631578947,0.72397780418396,0.3990745370514924,0.3658105607043612,0.2443208309699023,0.3990745370514924,0.3955488435437663,0.4026636478074564
50,0.0,aggregate,0.155,0.27,0.37,0.5075,7,10,0.141,0.568426787853241,0.3350762730611348,0.29979013676499094,0.18135660331225784,0.3350762730611348,0.33293320079095495,0.3372471137461447
50,0.0,heldout,0.04,0.1657142857142857,0.28,0.43714285714285717,6,10,0.0897142857142857,0.5447368621826172,0.2772957698612863,0.23301186272915467,0.1491368574790822,0.27729576986128635,0.27233331887905,0.28244242879366177
50,0.3,aggregate,0.155,0.2625,0.375,0.5225,7,10,0.1445,0.5983574986457825,0.35077579844232165,0.31640649344910654,0.1929675129279217,0.35077579844232165,0.34861377321122844,0.3529648078241784
50,0.3,heldout,0.04285714285714286,0.15714285714285714,0.2857142857142857,0.4542857142857143,7,10,0.09485714285714286,0.5795928835868835,0.2833392340188918,0.23963560281083388,0.15111954605792266,0.2833392340188918,0.2783528035744973,0.28850757775636665
50,0.5,aggregate,0.155,0.275,0.375,0.54,7,10,0.1375,0.6307350397109985,0.35978850441875354,0.3259353259478583,0.1933275783437906,0.35978850441875354,0.3578769561644054,0.3617205828518635
50,0.5,heldout,0.04285714285714286,0.17142857142857143,0.2857142857142857,0.4742857142857143,7,10,0.08685714285714285,0.6163163185119629,0.29079523365282517,0.24757188658244492,0.1552443054512934,0.29079523365282517,0.2858262136248761,0.29594008083137663
50,0.7,aggregate,0.155,0.285,0.38,0.5325,7,10,0.13299999999999998,0.6666644215583801,0.37674551683585394,0.34374329390335595,0.20856994171616428,0.3767455168358539,0.37436819299734025,0.3791532267354338
50,0.7,heldout,0.04,0.18285714285714286,0.2914285714285714,0.4657142857142857,7,10,0.08742857142857144,0.6591572165489197,0.3092828036448471,0.2671493731338011,0.16970236688355492,0.3092828036448472,0.3037910795706756,0.3149767342122687
50,0.9,aggregate,0.1225,0.2625,0.365,0.4975,7,10,0.1375,0.7188170552253723,0.4089843307552667,0.37761683547420594,0.23678437873079594,0.40898433075526663,0.40669422183251525,0.4113003770941355
50,0.9,heldout,0.03428571428571429,0.17142857142857143,0.28285714285714286,0.42857142857142855,7,10,0.11028571428571426,0.7049586772918701,0.33270185183944656,0.29191915331817986,0.1882762971750623,0.33270185183944656,0.3277198801735066,0.33783763277926454
100,0.0,aggregate,0.3025,0.4325,0.5025,0.6275,7,10,0.12399999999999999,0.584248423576355,0.3478948090013613,0.31322682687493214,0.19763141173322044,0.3478948090013613,0.34500573382913585,0.350832678964133
100,0.0,heldout,0.07333333333333333,0.24333333333333335,0.33666666666666667,0.5033333333333333,7,10,0.07,0.5500926971435547,0.2637406481896413,0.20977992441486806,0.12775826360902873,0.2637406481896413,0.2606364319587937,0.26691969900676094
100,0.3,aggregate,0.3,0.435,0.5125,0.625,8,10,0.126,0.6023461818695068,0.36178736399643396,0.32774763509709776,0.19539728351273639,0.361787363996434,0.3579632970576025,0.36569401702971066
100,0.3,heldout,0.07333333333333333,0.24666666666666667,0.35,0.5,7,10,0.07400000000000001,0.5753863453865051,0.26649093945441055,0.21244472960458285,0.12729702997726267,0.2664909394544106,0.2622971997280564,0.27082096137467476
100,0.5,aggregate,0.295,0.4225,0.515,0.625,8,10,0.12300000000000001,0.6231078505516052,0.36073351117038444,0.3267985012595381,0.2009899228566711,0.36073351117038444,0.35811508526672103,0.3633905093308182
100,0.5,heldout,0.07,0.23,0.35333333333333333,0.5,7,10,0.07200000000000001,0.5988724827766418,0.2601094431248238,0.20591302293692093,0.11976395847076898,0.2601094431248238,0.25710753871557107,0.26318227417926404
100,0.7,aggregate,0.2875,0.4275,0.515,0.6275,8,10,0.132,0.6544123291969299,0.36285855884014606,0.3290419079885191,0.20538107005721984,0.36285855884014606,0.36028093051968124,0.3654733362040645
100,0.7,heldout,0.07,0.24,0.35333333333333333,0.5033333333333333,7,10,0.076,0.6382887363433838,0.2562210846787692,0.20179456827036726,0.12026196842707045,0.25622108467876914,0.25350553159143385,0.25899544576644107
